Recipe Name,Station,Category,Group,Experience,Cooking Time (Ticks),Output,Output Count,Input,Input,Input,Input,Input,Input,Input,Input,Input
rib_armor_trim_smithing_template,crafting_shaped,misc,,,,rib_armor_trim_smithing_template,2,diamond,rib_armor_trim_smithing_template,diamond,diamond,netherrack,diamond,diamond,diamond,diamond
mangrove_slab,crafting_shaped,building,wooden_slab,,,mangrove_slab,6,mangrove_planks,mangrove_planks,mangrove_planks,,,,,,
polished_diorite_slab_from_diorite_stonecutting,stonecutting,,,,,polished_diorite_slab,2,diorite,,,,,,,,
cherry_sign,crafting_shaped,misc,wooden_sign,,,cherry_sign,3,cherry_planks,cherry_planks,cherry_planks,cherry_planks,cherry_planks,cherry_planks,,stick,
cracked_deepslate_tiles,smelting,blocks,,0.1,200,cracked_deepslate_tiles,1,deepslate_tiles,,,,,,,,
blackstone_wall,crafting_shaped,misc,,,,blackstone_wall,6,blackstone,blackstone,blackstone,blackstone,blackstone,blackstone,,,
oak_chest_boat,crafting_shapeless,misc,chest_boat,,,oak_chest_boat,1,chest,oak_boat,,,,,,,
gold_ingot_from_smelting_gold_ore,smelting_clear,misc,gold_ingot,1.0,200,gold_ingot,1,gold_ore,,,,,,,,
crimson_fence_gate,crafting_shaped,redstone,wooden_fence_gate,,,crimson_fence_gate,1,stick,crimson_planks,stick,stick,crimson_planks,stick,,,
ward_armor_trim_smithing_template,crafting_shaped,misc,,,,ward_armor_trim_smithing_template,2,diamond,ward_armor_trim_smithing_template,diamond,diamond,cobbled_deepslate,diamond,diamond,diamond,diamond
exposed_cut_copper,crafting_shaped,building,,,,exposed_cut_copper,4,exposed_copper,exposed_copper,,exposed_copper,exposed_copper,,,,
cyan_bed,crafting_shaped,misc,bed,,,cyan_bed,1,cyan_wool,cyan_wool,cyan_wool,#planks,#planks,#planks,,,
cobblestone_slab_from_cobblestone_stonecutting,stonecutting,,,,,cobblestone_slab,2,cobblestone,,,,,,,,
dye_pink_carpet,crafting_shapeless,building,carpet,,,pink_carpet,1,pink_dye,black_carpet;blue_carpet;brown_carpet;cyan_carpet;gray_carpet;green_carpet;light_blue_carpet;light_gray_carpet;lime_carpet;magenta_carpet;orange_carpet;purple_carpet;red_carpet;yellow_carpet;white_carpet,,,,,,,
quartz_pillar,crafting_shaped,building,,,,quartz_pillar,2,quartz_block,,,quartz_block,,,,,
deepslate_tile_stairs_from_cobbled_deepslate_stonecutting,stonecutting,,,,,deepslate_tile_stairs,1,cobbled_deepslate,,,,,,,,
diorite_stairs,crafting_shaped,building,,,,diorite_stairs,4,diorite,,,diorite,diorite,,diorite,diorite,diorite
firework_rocket_simple,crafting_shapeless,misc,,,,firework_rocket,3,gunpowder,paper,,,,,,,
cooked_cod_from_campfire_cooking,campfire_cooking,food,,0.35,600,cooked_cod,1,cod,,,,,,,,
wayfinder_armor_trim_smithing_template_smithing_trim,smithing_trim,,,,,,1,wayfinder_armor_trim_smithing_template,#trimmable_armor,#trim_materials,,,,,,
light_gray_dye_from_gray_white_dye,crafting_shapeless,misc,light_gray_dye,,,light_gray_dye,2,gray_dye,white_dye,,,,,,,
soul_campfire,crafting_shaped,misc,,,,soul_campfire,1,,stick,,stick,#soul_fire_base_blocks,stick,#logs,#logs,#logs
stone_brick_wall,crafting_shaped,misc,,,,stone_brick_wall,6,stone_bricks,stone_bricks,stone_bricks,stone_bricks,stone_bricks,stone_bricks,,,
polished_andesite_stairs_from_andesite_stonecutting,stonecutting,,,,,polished_andesite_stairs,1,andesite,,,,,,,,
diamond_pickaxe,crafting_shaped,equipment,,,,diamond_pickaxe,1,diamond,diamond,diamond,,stick,,,stick,
netherite_pickaxe_smithing,smithing_transform,,,,,netherite_pickaxe,1,netherite_upgrade_smithing_template,diamond_pickaxe,netherite_ingot,,,,,,
cut_red_sandstone_slab_from_cut_red_sandstone_stonecutting,stonecutting,,,,,cut_red_sandstone_slab,2,cut_red_sandstone,,,,,,,,
bamboo_stairs,crafting_shaped,building,wooden_stairs,,,bamboo_stairs,4,bamboo_planks,,,bamboo_planks,bamboo_planks,,bamboo_planks,bamboo_planks,bamboo_planks
light_gray_stained_glass_pane,crafting_shaped,misc,stained_glass_pane,,,light_gray_stained_glass_pane,16,light_gray_stained_glass,light_gray_stained_glass,light_gray_stained_glass,light_gray_stained_glass,light_gray_stained_glass,light_gray_stained_glass,,,
jungle_hanging_sign,crafting_shaped,misc,hanging_sign,,,jungle_hanging_sign,6,chain,,chain,stripped_jungle_log,stripped_jungle_log,stripped_jungle_log,stripped_jungle_log,stripped_jungle_log,stripped_jungle_log
prismarine_brick_slab_from_prismarine_stonecutting,stonecutting,,,,,prismarine_brick_slab,2,prismarine_bricks,,,,,,,,
jungle_sign,crafting_shaped,misc,wooden_sign,,,jungle_sign,3,jungle_planks,jungle_planks,jungle_planks,jungle_planks,jungle_planks,jungle_planks,,stick,
deepslate_tile_wall_from_deepslate_tiles_stonecutting,stonecutting,,,,,deepslate_tile_wall,1,deepslate_tiles,,,,,,,,
mossy_cobblestone_from_vine,crafting_shapeless,building,mossy_cobblestone,,,mossy_cobblestone,1,cobblestone,vine,,,,,,,
polished_andesite_slab,crafting_shaped,building,,,,polished_andesite_slab,6,polished_andesite,polished_andesite,polished_andesite,,,,,,
pink_stained_glass_pane_from_glass_pane,crafting_shaped,misc,stained_glass_pane,,,pink_stained_glass_pane,8,glass_pane,glass_pane,glass_pane,glass_pane,pink_dye,glass_pane,glass_pane,glass_pane,glass_pane
waxed_cut_copper_stairs_from_waxed_cut_copper_stonecutting,stonecutting,,,,,waxed_cut_copper_stairs,1,waxed_cut_copper,,,,,,,,
lapis_lazuli_from_smelting_deepslate_lapis_ore,smelting_clear,misc,lapis_lazuli,0.2,200,lapis_lazuli,1,deepslate_lapis_ore,,,,,,,,
jungle_chest_boat,crafting_shapeless,misc,chest_boat,,,jungle_chest_boat,1,chest,jungle_boat,,,,,,,
oxidized_cut_copper,crafting_shaped,building,,,,oxidized_cut_copper,4,oxidized_copper,oxidized_copper,,oxidized_copper,oxidized_copper,,,,
gold_ingot_from_nuggets,crafting_shaped,misc,gold_ingot,,,gold_ingot,1,gold_nugget,gold_nugget,gold_nugget,gold_nugget,gold_nugget,gold_nugget,gold_nugget,gold_nugget,gold_nugget
redstone_from_blasting_redstone_ore,blasting_clear,blocks,redstone,0.7,100,redstone,1,redstone_ore,,,,,,,,
dye_blue_carpet,crafting_shapeless,building,carpet,,,blue_carpet,1,blue_dye,black_carpet;brown_carpet;cyan_carpet;gray_carpet;green_carpet;light_blue_carpet;light_gray_carpet;lime_carpet;magenta_carpet;orange_carpet;pink_carpet;purple_carpet;red_carpet;yellow_carpet;white_carpet,,,,,,,
redstone_from_blasting_deepslate_redstone_ore,blasting_clear,blocks,redstone,0.7,100,redstone,1,deepslate_redstone_ore,,,,,,,,
melon_seeds,crafting_shapeless,misc,,,,melon_seeds,1,melon_slice,,,,,,,,
deepslate_brick_slab_from_polished_deepslate_stonecutting,stonecutting,,,,,deepslate_brick_slab,2,polished_deepslate,,,,,,,,
glistering_melon_slice,crafting_shaped,misc,,,,glistering_melon_slice,1,gold_nugget,gold_nugget,gold_nugget,gold_nugget,melon_slice,gold_nugget,gold_nugget,gold_nugget,gold_nugget
dark_prismarine_stairs,crafting_shaped,building,,,,dark_prismarine_stairs,4,dark_prismarine,,,dark_prismarine,dark_prismarine,,dark_prismarine,dark_prismarine,dark_prismarine
vex_armor_trim_smithing_template,crafting_shaped,misc,,,,vex_armor_trim_smithing_template,2,diamond,vex_armor_trim_smithing_template,diamond,diamond,cobblestone,diamond,diamond,diamond,diamond
polished_basalt_from_basalt_stonecutting,stonecutting,,,,,polished_basalt,1,basalt,,,,,,,,
raw_iron,crafting_shapeless,misc,,,,raw_iron,9,raw_iron_block,,,,,,,,
end_stone_brick_wall,crafting_shaped,misc,,,,end_stone_brick_wall,6,end_stone_bricks,end_stone_bricks,end_stone_bricks,end_stone_bricks,end_stone_bricks,end_stone_bricks,,,
dye_blue_bed,crafting_shapeless,building,bed,,,blue_bed,1,blue_dye,black_bed;brown_bed;cyan_bed;gray_bed;green_bed;light_blue_bed;light_gray_bed;lime_bed;magenta_bed;orange_bed;pink_bed;purple_bed;red_bed;yellow_bed;white_bed,,,,,,,
charcoal,smelting,misc,,0.15,200,charcoal,1,#logs_that_burn,,,,,,,,
hay_block,crafting_shapeless,building,,,,hay_block,1,wheat,wheat,wheat,wheat,wheat,wheat,wheat,wheat,wheat
crimson_stairs,crafting_shaped,building,wooden_stairs,,,crimson_stairs,4,crimson_planks,,,crimson_planks,crimson_planks,,crimson_planks,crimson_planks,crimson_planks
weathered_cut_copper_stairs,crafting_shaped,building,,,,weathered_cut_copper_stairs,4,weathered_cut_copper,,,weathered_cut_copper,weathered_cut_copper,,weathered_cut_copper,weathered_cut_copper,weathered_cut_copper
lime_concrete_powder,crafting_shapeless,building,concrete_powder,,,lime_concrete_powder,8,lime_dye,sand,sand,sand,sand,gravel,gravel,gravel,gravel
cherry_wood,crafting_shaped,building,bark,,,cherry_wood,3,cherry_log,cherry_log,,cherry_log,cherry_log,,,,
pink_dye_from_pink_tulip,crafting_shapeless,misc,pink_dye,,,pink_dye,1,pink_tulip,,,,,,,,
cyan_stained_glass_pane,crafting_shaped,misc,stained_glass_pane,,,cyan_stained_glass_pane,16,cyan_stained_glass,cyan_stained_glass,cyan_stained_glass,cyan_stained_glass,cyan_stained_glass,cyan_stained_glass,,,
light_blue_stained_glass,crafting_shaped,building,stained_glass,,,light_blue_stained_glass,8,glass,glass,glass,glass,light_blue_dye,glass,glass,glass,glass
white_stained_glass_pane_from_glass_pane,crafting_shaped,misc,stained_glass_pane,,,white_stained_glass_pane,8,glass_pane,glass_pane,glass_pane,glass_pane,white_dye,glass_pane,glass_pane,glass_pane,glass_pane
copper_ingot,crafting_shapeless,misc,copper_ingot,,,copper_ingot,9,copper_block,,,,,,,,
prismarine_wall,crafting_shaped,misc,,,,prismarine_wall,6,prismarine,prismarine,prismarine,prismarine,prismarine,prismarine,,,
dye_light_blue_bed,crafting_shapeless,building,bed,,,light_blue_bed,1,light_blue_dye,black_bed;blue_bed;brown_bed;cyan_bed;gray_bed;green_bed;light_gray_bed;lime_bed;magenta_bed;orange_bed;pink_bed;purple_bed;red_bed;yellow_bed;white_bed,,,,,,,
stripped_spruce_wood,crafting_shaped,building,bark,,,stripped_spruce_wood,3,stripped_spruce_log,stripped_spruce_log,,stripped_spruce_log,stripped_spruce_log,,,,
polished_diorite_from_diorite_stonecutting,stonecutting,,,,,polished_diorite,1,diorite,,,,,,,,
snow,crafting_shaped,misc,,,,snow,6,snow_block,snow_block,snow_block,,,,,,
cake,crafting_shaped,misc,,,,cake,1,milk_bucket,milk_bucket,milk_bucket,sugar,egg,sugar,wheat,wheat,wheat
dye_magenta_carpet,crafting_shapeless,building,carpet,,,magenta_carpet,1,magenta_dye,black_carpet;blue_carpet;brown_carpet;cyan_carpet;gray_carpet;green_carpet;light_blue_carpet;light_gray_carpet;lime_carpet;orange_carpet;pink_carpet;purple_carpet;red_carpet;yellow_carpet;white_carpet,,,,,,,
lime_stained_glass_pane_from_glass_pane,crafting_shaped,misc,stained_glass_pane,,,lime_stained_glass_pane,8,glass_pane,glass_pane,glass_pane,glass_pane,lime_dye,glass_pane,glass_pane,glass_pane,glass_pane
orange_dye_from_red_yellow,crafting_shapeless,misc,orange_dye,,,orange_dye,2,red_dye,yellow_dye,,,,,,,
yellow_bed,crafting_shaped,misc,bed,,,yellow_bed,1,yellow_wool,yellow_wool,yellow_wool,#planks,#planks,#planks,,,
green_candle,crafting_shapeless,misc,dyed_candle,,,green_candle,1,candle,green_dye,,,,,,,
mangrove_pressure_plate,crafting_shaped,redstone,wooden_pressure_plate,,,mangrove_pressure_plate,1,mangrove_planks,mangrove_planks,,,,,,,
iron_shovel,crafting_shaped,equipment,,,,iron_shovel,1,iron_ingot,,,stick,,,stick,,
deepslate_tile_slab_from_polished_deepslate_stonecutting,stonecutting,,,,,deepslate_tile_slab,2,polished_deepslate,,,,,,,,
birch_fence,crafting_shaped,misc,wooden_fence,,,birch_fence,3,birch_planks,stick,birch_planks,birch_planks,stick,birch_planks,,,
red_concrete_powder,crafting_shapeless,building,concrete_powder,,,red_concrete_powder,8,red_dye,sand,sand,sand,sand,gravel,gravel,gravel,gravel
fermented_spider_eye,crafting_shapeless,misc,,,,fermented_spider_eye,1,spider_eye,brown_mushroom,sugar,,,,,,
dye_brown_bed,crafting_shapeless,building,bed,,,brown_bed,1,brown_dye,black_bed;blue_bed;cyan_bed;gray_bed;green_bed;light_blue_bed;light_gray_bed;lime_bed;magenta_bed;orange_bed;pink_bed;purple_bed;red_bed;yellow_bed;white_bed,,,,,,,
jungle_wood,crafting_shaped,building,bark,,,jungle_wood,3,jungle_log,jungle_log,,jungle_log,jungle_log,,,,
polished_deepslate_wall,crafting_shaped,misc,,,,polished_deepslate_wall,6,polished_deepslate,polished_deepslate,polished_deepslate,polished_deepslate,polished_deepslate,polished_deepslate,,,
blue_glazed_terracotta,smelting,blocks,,0.1,200,blue_glazed_terracotta,1,blue_terracotta,,,,,,,,
cooked_mutton_from_campfire_cooking,campfire_cooking,food,,0.35,600,cooked_mutton,1,mutton,,,,,,,,
pink_dye_from_red_white_dye,crafting_shapeless,misc,pink_dye,,,pink_dye,2,red_dye,white_dye,,,,,,,
dark_oak_button,crafting_shapeless,redstone,wooden_button,,,dark_oak_button,1,dark_oak_planks,,,,,,,,
smooth_red_sandstone_stairs,crafting_shaped,building,,,,smooth_red_sandstone_stairs,4,smooth_red_sandstone,,,smooth_red_sandstone,smooth_red_sandstone,,smooth_red_sandstone,smooth_red_sandstone,smooth_red_sandstone
mud_brick_wall_from_mud_bricks_stonecutting,stonecutting,,,,,mud_brick_wall,1,mud_bricks,,,,,,,,
glass_pane,crafting_shaped,misc,,,,glass_pane,16,glass,glass,glass,glass,glass,glass,,,
cherry_stairs,crafting_shaped,building,wooden_stairs,,,cherry_stairs,4,cherry_planks,,,cherry_planks,cherry_planks,,cherry_planks,cherry_planks,cherry_planks
iron_ingot_from_smelting_iron_ore,smelting_clear,misc,iron_ingot,0.7,200,iron_ingot,1,iron_ore,,,,,,,,
chiseled_deepslate_from_cobbled_deepslate_stonecutting,stonecutting,,,,,chiseled_deepslate,1,cobbled_deepslate,,,,,,,,
wild_armor_trim_smithing_template,crafting_shaped,misc,,,,wild_armor_trim_smithing_template,2,diamond,wild_armor_trim_smithing_template,diamond,diamond,mossy_cobblestone,diamond,diamond,diamond,diamond
leather_leggings,crafting_shaped,equipment,,,,leather_leggings,1,leather,leather,leather,leather,,leather,leather,,leather
magenta_dye_from_lilac,crafting_shapeless,misc,magenta_dye,,,magenta_dye,2,lilac,,,,,,,,
sandstone,crafting_shaped,building,,,,sandstone,1,sand,sand,,sand,sand,,,,
wild_armor_trim_smithing_template_smithing_trim,smithing_trim,,,,,,1,wild_armor_trim_smithing_template,#trimmable_armor,#trim_materials,,,,,,
diorite_slab,crafting_shaped,building,,,,diorite_slab,6,diorite,diorite,diorite,,,,,,
cyan_dye,crafting_shapeless,misc,cyan_dye,,,cyan_dye,2,blue_dye,green_dye,,,,,,,
cut_sandstone_from_sandstone_stonecutting,stonecutting,,,,,cut_sandstone,1,sandstone,,,,,,,,
spruce_sign,crafting_shaped,misc,wooden_sign,,,spruce_sign,3,spruce_planks,spruce_planks,spruce_planks,spruce_planks,spruce_planks,spruce_planks,,stick,
dried_kelp_from_smoking,smoking,food,,0.1,100,dried_kelp,1,kelp,,,,,,,,
raw_copper,crafting_shapeless,misc,,,,raw_copper,9,raw_copper_block,,,,,,,,
stick_from_bamboo_item,crafting_shaped,misc,sticks,,,stick,1,bamboo,,,bamboo,,,,,
beacon,crafting_shaped,misc,,,,beacon,1,glass,glass,glass,glass,nether_star,glass,obsidian,obsidian,obsidian
bricks,crafting_shaped,building,,,,bricks,1,brick,brick,,brick,brick,,,,
brewing_stand,crafting_shaped,misc,,,,brewing_stand,1,,blaze_rod,,#stone_crafting_materials,#stone_crafting_materials,#stone_crafting_materials,,,
magenta_candle,crafting_shapeless,misc,dyed_candle,,,magenta_candle,1,candle,magenta_dye,,,,,,,
polished_granite_slab_from_polished_granite_stonecutting,stonecutting,,,,,polished_granite_slab,2,polished_granite,,,,,,,,
lapis_lazuli_from_blasting_lapis_ore,blasting_clear,misc,lapis_lazuli,0.2,100,lapis_lazuli,1,lapis_ore,,,,,,,,
deepslate_tile_stairs,crafting_shaped,building,,,,deepslate_tile_stairs,4,deepslate_tiles,,,deepslate_tiles,deepslate_tiles,,deepslate_tiles,deepslate_tiles,deepslate_tiles
granite_slab_from_granite_stonecutting,stonecutting,,,,,granite_slab,2,granite,,,,,,,,
dye_brown_carpet,crafting_shapeless,building,carpet,,,brown_carpet,1,brown_dye,black_carpet;blue_carpet;cyan_carpet;gray_carpet;green_carpet;light_blue_carpet;light_gray_carpet;lime_carpet;magenta_carpet;orange_carpet;pink_carpet;purple_carpet;red_carpet;yellow_carpet;white_carpet,,,,,,,
furnace,crafting_shaped,misc,,,,furnace,1,#stone_crafting_materials,#stone_crafting_materials,#stone_crafting_materials,#stone_crafting_materials,,#stone_crafting_materials,#stone_crafting_materials,#stone_crafting_materials,#stone_crafting_materials
sandstone_slab_from_sandstone_stonecutting,stonecutting,,,,,sandstone_slab,2,sandstone,,,,,,,,
cobbled_deepslate_wall,crafting_shaped,misc,,,,cobbled_deepslate_wall,6,cobbled_deepslate,cobbled_deepslate,cobbled_deepslate,cobbled_deepslate,cobbled_deepslate,cobbled_deepslate,,,
mangrove_stairs,crafting_shaped,building,wooden_stairs,,,mangrove_stairs,4,mangrove_planks,,,mangrove_planks,mangrove_planks,,mangrove_planks,mangrove_planks,mangrove_planks
mossy_stone_brick_slab_from_mossy_stone_brick_stonecutting,stonecutting,,,,,mossy_stone_brick_slab,2,mossy_stone_bricks,,,,,,,,
polished_blackstone_brick_slab_from_polished_blackstone_bricks_stonecutting,stonecutting,,,,,polished_blackstone_brick_slab,2,polished_blackstone_bricks,,,,,,,,
smooth_stone,smelting,blocks,,0.1,200,smooth_stone,1,stone,,,,,,,,
polished_deepslate_stairs_from_cobbled_deepslate_stonecutting,stonecutting,,,,,polished_deepslate_stairs,1,cobbled_deepslate,,,,,,,,
acacia_stairs,crafting_shaped,building,wooden_stairs,,,acacia_stairs,4,acacia_planks,,,acacia_planks,acacia_planks,,acacia_planks,acacia_planks,acacia_planks
cooked_rabbit_from_smoking,smoking,food,,0.35,100,cooked_rabbit,1,rabbit,,,,,,,,
bread,crafting_shaped,misc,,,,bread,1,wheat,wheat,wheat,,,,,,
emerald_block,crafting_shaped,building,,,,emerald_block,1,emerald,emerald,emerald,emerald,emerald,emerald,emerald,emerald,emerald
polished_deepslate_stairs,crafting_shaped,building,,,,polished_deepslate_stairs,4,polished_deepslate,,,polished_deepslate,polished_deepslate,,polished_deepslate,polished_deepslate,polished_deepslate
white_glazed_terracotta,smelting,blocks,,0.1,200,white_glazed_terracotta,1,white_terracotta,,,,,,,,
snow_block,crafting_shaped,building,,,,snow_block,1,snowball,snowball,,snowball,snowball,,,,
cyan_dye_from_pitcher_plant,crafting_shapeless,misc,cyan_dye,,,cyan_dye,2,pitcher_plant,,,,,,,,
red_nether_brick_wall,crafting_shaped,misc,,,,red_nether_brick_wall,6,red_nether_bricks,red_nether_bricks,red_nether_bricks,red_nether_bricks,red_nether_bricks,red_nether_bricks,,,
brick_slab_from_bricks_stonecutting,stonecutting,,,,,brick_slab,2,bricks,,,,,,,,
light_blue_glazed_terracotta,smelting,blocks,,0.1,200,light_blue_glazed_terracotta,1,light_blue_terracotta,,,,,,,,
quartz_block,crafting_shaped,building,,,,quartz_block,1,quartz,quartz,,quartz,quartz,,,,
mossy_stone_brick_wall_from_mossy_stone_brick_stonecutting,stonecutting,,,,,mossy_stone_brick_wall,1,mossy_stone_bricks,,,,,,,,
lime_banner,crafting_shaped,misc,banner,,,lime_banner,1,lime_wool,lime_wool,lime_wool,lime_wool,lime_wool,lime_wool,,stick,
dye_orange_wool,crafting_shapeless,building,wool,,,orange_wool,1,orange_dye,black_wool;blue_wool;brown_wool;cyan_wool;gray_wool;green_wool;light_blue_wool;light_gray_wool;lime_wool;magenta_wool;pink_wool;purple_wool;red_wool;yellow_wool;white_wool,,,,,,,
raw_gold,crafting_shapeless,misc,,,,raw_gold,9,raw_gold_block,,,,,,,,
light_gray_banner,crafting_shaped,misc,banner,,,light_gray_banner,1,light_gray_wool,light_gray_wool,light_gray_wool,light_gray_wool,light_gray_wool,light_gray_wool,,stick,
quartz_stairs_from_quartz_block_stonecutting,stonecutting,,,,,quartz_stairs,1,quartz_block,,,,,,,,
nether_brick_stairs_from_nether_bricks_stonecutting,stonecutting,,,,,nether_brick_stairs,1,nether_bricks,,,,,,,,
netherite_leggings_smithing,smithing_transform,,,,,netherite_leggings,1,netherite_upgrade_smithing_template,diamond_leggings,netherite_ingot,,,,,,
waxed_exposed_cut_copper_stairs_from_waxed_exposed_copper_stonecutting,stonecutting,,,,,waxed_exposed_cut_copper_stairs,4,waxed_exposed_copper,,,,,,,,
warped_hanging_sign,crafting_shaped,misc,hanging_sign,,,warped_hanging_sign,6,chain,,chain,stripped_warped_stem,stripped_warped_stem,stripped_warped_stem,stripped_warped_stem,stripped_warped_stem,stripped_warped_stem
dye_magenta_bed,crafting_shapeless,building,bed,,,magenta_bed,1,magenta_dye,black_bed;blue_bed;brown_bed;cyan_bed;gray_bed;green_bed;light_blue_bed;light_gray_bed;lime_bed;orange_bed;pink_bed;purple_bed;red_bed;yellow_bed;white_bed,,,,,,,
polished_blackstone_brick_slab_from_polished_blackstone_stonecutting,stonecutting,,,,,polished_blackstone_brick_slab,2,polished_blackstone,,,,,,,,
copper_ingot_from_smelting_copper_ore,smelting_clear,misc,copper_ingot,0.7,200,copper_ingot,1,copper_ore,,,,,,,,
purpur_stairs_from_purpur_block_stonecutting,stonecutting,,,,,purpur_stairs,1,purpur_block,,,,,,,,
coal_block,crafting_shaped,building,,,,coal_block,1,coal,coal,coal,coal,coal,coal,coal,coal,coal
red_candle,crafting_shapeless,misc,dyed_candle,,,red_candle,1,candle,red_dye,,,,,,,
hopper,crafting_shaped,redstone,,,,hopper,1,iron_ingot,,iron_ingot,iron_ingot,chest,iron_ingot,,iron_ingot,
white_bed,crafting_shaped,misc,bed,,,white_bed,1,white_wool,white_wool,white_wool,#planks,#planks,#planks,,,
yellow_stained_glass,crafting_shaped,building,stained_glass,,,yellow_stained_glass,8,glass,glass,glass,glass,yellow_dye,glass,glass,glass,glass
gray_banner,crafting_shaped,misc,banner,,,gray_banner,1,gray_wool,gray_wool,gray_wool,gray_wool,gray_wool,gray_wool,,stick,
black_carpet,crafting_shaped,misc,carpet,,,black_carpet,3,black_wool,black_wool,,,,,,,
iron_helmet,crafting_shaped,equipment,,,,iron_helmet,1,iron_ingot,iron_ingot,iron_ingot,iron_ingot,,iron_ingot,,,
red_stained_glass_pane,crafting_shaped,misc,stained_glass_pane,,,red_stained_glass_pane,16,red_stained_glass,red_stained_glass,red_stained_glass,red_stained_glass,red_stained_glass,red_stained_glass,,,
oxidized_cut_copper_stairs,crafting_shaped,building,,,,oxidized_cut_copper_stairs,4,oxidized_cut_copper,,,oxidized_cut_copper,oxidized_cut_copper,,oxidized_cut_copper,oxidized_cut_copper,oxidized_cut_copper
lectern,crafting_shaped,redstone,,,,lectern,1,#wooden_slabs,#wooden_slabs,#wooden_slabs,,bookshelf,,,#wooden_slabs,
coal_from_smelting_deepslate_coal_ore,smelting_clear,misc,coal,0.1,200,coal,1,deepslate_coal_ore,,,,,,,,
purpur_stairs,crafting_shaped,building,,,,purpur_stairs,4,purpur_block;purpur_pillar,,,purpur_block;purpur_pillar,purpur_block;purpur_pillar,,purpur_block;purpur_pillar,purpur_block;purpur_pillar,purpur_block;purpur_pillar
bow,crafting_shaped,equipment,,,,bow,1,,stick,string,stick,,string,,stick,string
brick_stairs_from_bricks_stonecutting,stonecutting,,,,,brick_stairs,1,bricks,,,,,,,,
lime_stained_glass,crafting_shaped,building,stained_glass,,,lime_stained_glass,8,glass,glass,glass,glass,lime_dye,glass,glass,glass,glass
baked_potato_from_campfire_cooking,campfire_cooking,food,,0.35,600,baked_potato,1,potato,,,,,,,,
blue_dye_from_cornflower,crafting_shapeless,misc,blue_dye,,,blue_dye,1,cornflower,,,,,,,,
copper_ingot_from_blasting_raw_copper,blasting_clear,misc,copper_ingot,0.7,100,copper_ingot,1,raw_copper,,,,,,,,
mangrove_fence_gate,crafting_shaped,redstone,wooden_fence_gate,,,mangrove_fence_gate,1,stick,mangrove_planks,stick,stick,mangrove_planks,stick,,,
smooth_quartz,smelting,blocks,,0.1,200,smooth_quartz,1,quartz_block,,,,,,,,
redstone,crafting_shapeless,redstone,,,,redstone,9,redstone_block,,,,,,,,
vex_armor_trim_smithing_template_smithing_trim,smithing_trim,,,,,,1,vex_armor_trim_smithing_template,#trimmable_armor,#trim_materials,,,,,,
waxed_oxidized_cut_copper_slab_from_honeycomb,crafting_shapeless,building,waxed_oxidized_cut_copper_slab,,,waxed_oxidized_cut_copper_slab,1,oxidized_cut_copper_slab,honeycomb,,,,,,,
yellow_carpet,crafting_shaped,misc,carpet,,,yellow_carpet,3,yellow_wool,yellow_wool,,,,,,,
polished_granite_from_granite_stonecutting,stonecutting,,,,,polished_granite,1,granite,,,,,,,,
stone_brick_stairs_from_stone_stonecutting,stonecutting,,,,,stone_brick_stairs,1,stone,,,,,,,,
mossy_cobblestone_stairs,crafting_shaped,building,,,,mossy_cobblestone_stairs,4,mossy_cobblestone,,,mossy_cobblestone,mossy_cobblestone,,mossy_cobblestone,mossy_cobblestone,mossy_cobblestone
light_blue_stained_glass_pane,crafting_shaped,misc,stained_glass_pane,,,light_blue_stained_glass_pane,16,light_blue_stained_glass,light_blue_stained_glass,light_blue_stained_glass,light_blue_stained_glass,light_blue_stained_glass,light_blue_stained_glass,,,
cut_red_sandstone_slab_from_red_sandstone_stonecutting,stonecutting,,,,,cut_red_sandstone_slab,2,red_sandstone,,,,,,,,
carrot_on_a_stick,crafting_shaped,misc,,,,carrot_on_a_stick,1,fishing_rod,,,,carrot,,,,
green_stained_glass_pane,crafting_shaped,misc,stained_glass_pane,,,green_stained_glass_pane,16,green_stained_glass,green_stained_glass,green_stained_glass,green_stained_glass,green_stained_glass,green_stained_glass,,,
andesite_slab,crafting_shaped,building,,,,andesite_slab,6,andesite,andesite,andesite,,,,,,
polished_diorite_stairs,crafting_shaped,building,,,,polished_diorite_stairs,4,polished_diorite,,,polished_diorite,polished_diorite,,polished_diorite,polished_diorite,polished_diorite
granite,crafting_shapeless,building,,,,granite,1,diorite,quartz,,,,,,,
blue_concrete_powder,crafting_shapeless,building,concrete_powder,,,blue_concrete_powder,8,blue_dye,sand,sand,sand,sand,gravel,gravel,gravel,gravel
quartz,smelting,misc,,0.2,200,quartz,1,nether_quartz_ore,,,,,,,,
purple_stained_glass_pane_from_glass_pane,crafting_shaped,misc,stained_glass_pane,,,purple_stained_glass_pane,8,glass_pane,glass_pane,glass_pane,glass_pane,purple_dye,glass_pane,glass_pane,glass_pane,glass_pane
iron_pickaxe,crafting_shaped,equipment,,,,iron_pickaxe,1,iron_ingot,iron_ingot,iron_ingot,,stick,,,stick,
skull_banner_pattern,crafting_shapeless,misc,,,,skull_banner_pattern,1,paper,wither_skeleton_skull,,,,,,,
mojang_banner_pattern,crafting_shapeless,misc,,,,mojang_banner_pattern,1,paper,enchanted_golden_apple,,,,,,,
